Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_LargeAddressAware,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Actual,1,661402410,262144,2523.05
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Actual,2,653371642,262144,2492.42
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Actual,3,654740992,262144,2497.64
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Result,1,660232564,262144,2518.59
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Result,2,652201796,262144,2487.95
Lists.Insert,Algorithms.Benchmarker.ListDataStructures,Lists,Insert,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Result,3,653571146,262144,2493.18
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Overhead,Jitting,1,294787,1,294787
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Jitting,1,587556,1,587556
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Overhead,Jitting,2,611538,16,38221.13
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Jitting,2,708311,16,44269.44
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,1,29228,16,1826.75
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,2,74284,32,2321.38
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,3,146839,64,2294.36
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,4,208735,128,1630.74
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,5,494766,256,1932.68
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,6,885791,512,1730.06
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,7,1617779,1024,1579.86
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,8,2729765,2048,1332.89
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,9,5553777,4096,1355.9
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,10,11869064,8192,1448.86
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,11,23935116,16384,1460.88
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,12,47220639,32768,1441.06
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,13,75530500,65536,1152.5
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,14,36614112,131072,279.34
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,15,68609204,262144,261.72
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,16,147242073,524288,280.84
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,17,266681648,1048576,254.33
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Workload,Pilot,18,540726738,2097152,257.84
Lists.Enumerate,Algorithms.Benchmarker.ListDataStructures,Lists,Enumerate,Job-IMCEUH,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,3,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Job-IMCEUH(IterationCount=3),ListType=LinkedList&N=100,1,Overhead,Warmup,1,8404646,2097152,4.01
